Name,Status,Id,Cost,Start,End,Organization,Lat,Lon,URL
B. PU RM 0.35 Fish Passage,Completed,02-04-007,0,1990-02-12T00:00:00,1990-12-30T00:00:00,Hood Canal Coordinating Council (LE),48.00379451,-122.7829419,http://waconnect.paladinpanoramic.com/project/170/8992
B. PU RM 0.38 Fish Passage repairs,Completed,02-04-006,0,2004-02-13T00:00:00,2004-09-30T00:00:00,Hood Canal Coordinating Council (LE),48.00367375,-122.7841794,http://waconnect.paladinpanoramic.com/project/170/8991
B. Red Dog Farm Conservation - JLT,Completed,02-02-021,257000,2007-12-20T00:00:00,2007-12-20T00:00:00,Hood Canal Coordinating Council (LE),48.0046265,-122.7716344,http://waconnect.paladinpanoramic.com/project/170/15003
B. Red Dog Farm CREP,Completed,02-05-016,0,2010-01-01T00:00:00,2010-12-30T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/29769
B. Salmon (Houck) Creek Sediment Abatement,Completed,01-06-006,0,2002-08-01T00:00:00,2002-09-30T00:00:00,Hood Canal Coordinating Council (LE),47.97834418,-122.9019081,http://waconnect.paladinpanoramic.com/project/170/7256
B. Salmon Creek  Proposed USFS Road Decommissioning,Dormant,01-06-004,0,2010-01-01T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.96462593,-122.9996343,http://waconnect.paladinpanoramic.com/project/170/7254
B. Salmon Creek USFS/Private Road Drainage and Stabilization,Dormant,01-06-005,0,2000-01-01T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.97840558,-122.9284266,http://waconnect.paladinpanoramic.com/project/170/7255
B. Shaw Riparian Planting,Completed,02-05-052,0,2010-12-01T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.97479747,-122.7771678,http://waconnect.paladinpanoramic.com/project/170/16053
B. Skokomish Tribe Fee Simple Conservation,Completed,03-02-009,106678,2005-01-01T00:00:00,2008-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.8117,-122.9017,http://waconnect.paladinpanoramic.com/project/170/7276
B. Snow Ck - Andrews Fee Simple Conservation,Completed,01-02-006,243000,2003-01-01T00:00:00,2006-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.97795211,-122.8852652,http://waconnect.paladinpanoramic.com/project/170/7227
B. Snow Ck - Compass Rose Conservation Easements,Completed,01-02-007,61600,2005-01-01T00:00:00,2008-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.97477577,-122.8872235,http://waconnect.paladinpanoramic.com/project/170/7228
B. Snow Ck - Houck Farm Conservation Easements,Completed,01-02-005,36100,2005-01-01T00:00:00,2008-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.97821684,-122.8912053,http://waconnect.paladinpanoramic.com/project/170/7226
B. Snow Ck Trib. - Lower Andrews Creek Channel and LWD Restoration,Completed,01-01-007,0,1995-10-01T00:00:00,1995-10-30T00:00:00,Hood Canal Coordinating Council (LE),47.94188282,-122.8820098,http://waconnect.paladinpanoramic.com/project/170/7238
B. Snow Ck Trib. - Upper SR101 Reach Andrews Creek Instream Restoration,Completed,01-01-009,0,1995-01-01T00:00:00,1995-12-31T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/7321
B. Swartley Parcel Riparian Underplanting,Completed,03-05-016,0,2009-10-01T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.82806141,-122.8694312,http://waconnect.paladinpanoramic.com/project/170/14469
B. TR CH RM  0.97 Fish Passage,Completed,02-04-002,0,1998-02-07T00:00:00,1999-09-30T00:00:00,Hood Canal Coordinating Council (LE),47.92780386,-122.8057871,http://waconnect.paladinpanoramic.com/project/170/8987
B. TR CH RM  1.01 Fish Passage,Completed,02-04-004,0,1997-02-04T00:00:00,1998-09-30T00:00:00,Hood Canal Coordinating Council (LE),47.92769061,-122.805013,http://waconnect.paladinpanoramic.com/project/170/8989
B. TR CH RM .85 Riparian Planting,Completed,02-05-008,0,2000-03-30T00:00:00,2000-09-29T00:00:00,Hood Canal Coordinating Council (LE),47.9289,-122.8072,http://waconnect.paladinpanoramic.com/project/170/8947
B. TR CH RM 0.25 Riparian Fencing,Completed,02-05-017,0,1993-12-31T00:00:00,1994-02-01T00:00:00,Hood Canal Coordinating Council (LE),47.93604847,-122.8053584,http://waconnect.paladinpanoramic.com/project/170/8956
B. TR CH RM 0.85 Stream Restoration,Completed,02-01-003,0,1999-06-30T00:00:00,1999-08-31T00:00:00,Hood Canal Coordinating Council (LE),47.9289,-122.8071,http://waconnect.paladinpanoramic.com/project/170/8924
B. Upper Crocker Lake Wetland Reserve Riparian Restoration,Completed,01-05-008,0,2003-01-01T00:00:00,2005-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.92793251,-122.8832616,http://waconnect.paladinpanoramic.com/project/170/7248
Bear Creek (Upper) Fish Barrier Removal,Completed,11-04-001,162000,2000-01-01T00:00:00,2000-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.4961,-122.808,http://waconnect.paladinpanoramic.com/project/170/14178
Bear Creek Fish Barrier Removal,Completed,11-04-000,90000,1999-01-01T00:00:00,2000-09-30T00:00:00,Hood Canal Coordinating Council (LE),47.4952,-122.808,http://waconnect.paladinpanoramic.com/project/170/14179
Beard's Cove Restoration Design,Completed,11-03-004,83169,2012-04-02T00:00:00,2014-08-06T00:00:00,Hood Canal Coordinating Council (LE),47.4414,-122.8548,http://waconnect.paladinpanoramic.com/project/170/17811
Beards Cove Restoration,Active,11-03-005,1009000,2013-04-02T00:00:00,2016-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.4414,-122.8548,http://waconnect.paladinpanoramic.com/project/170/18176
Belfair State Park Estuary Restoration,Completed,11-03-006,1920000,2006-01-11T00:00:00,2009-03-01T00:00:00,Hood Canal Coordinating Council (LE),47.4286,-122.8767,http://waconnect.paladinpanoramic.com/project/170/18411
Big Beef Causeway Replacement and Estuary Restoration,Conceptual,15-03-000,32600000,2010-05-01T00:00:00,2015-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.65596022,-122.7844274,http://waconnect.paladinpanoramic.com/project/170/14824
Big Beef Channel and Floodplain Restoration,Active,15-01,614000,2010-01-01T00:00:00,2012-01-01T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/13483
Big Beef Conservation,Proposed,15-02,263397,2008-04-22T00:00:00,2010-12-31T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/13487
Big Beef Creek Conservation 2009,Completed,15-02-000,252497,2008-04-22T00:00:00,2012-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.62641978,-122.7921377,http://waconnect.paladinpanoramic.com/project/170/12181
Big Beef Creek Fish Barrier Removal,Completed,15-04-000,45000,1997-01-01T00:00:00,1997-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.5713,-122.831,http://waconnect.paladinpanoramic.com/project/170/14156
Big Beef Creek Preservation Project,Completed,15-01-001,160000,2000-06-01T00:00:00,2002-10-31T00:00:00,Hood Canal Coordinating Council (LE),47.65078089,-122.7821398,http://waconnect.paladinpanoramic.com/project/170/14158
Big Beef Creek Restoration - Spawning Channel Phase 1,Completed,15-01-004,275000,1998-01-01T00:00:00,1999-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.649,-122.781,http://waconnect.paladinpanoramic.com/project/170/14155
Big Beef Creek Restoration - UW Research Station Wetlands Phase 2,Completed,15-01-002,100000,1999-07-29T00:00:00,2000-07-31T00:00:00,Hood Canal Coordinating Council (LE),47.64852927,-122.7811531,http://waconnect.paladinpanoramic.com/project/170/14157
Big Beef Estuary Restoration,Conceptual,15-03,0,0001-01-01T00:00:00,0001-01-01T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/13484
Big Beef Fish Passage,Completed,15-04,45000,0001-01-01T00:00:00,0001-01-01T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/13488
Big Beef Riparian Restoration,Conceptual,15-05,0,0001-01-01T00:00:00,0001-01-01T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/13486
Big Beef Sediment Abatement,Conceptual,15-06,0,0001-01-01T00:00:00,0001-01-01T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/13485
Big Quilcene Estuary Acquisition Planning,Completed,03-02-013,35000,2010-04-30T00:00:00,2012-11-02T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/14732
Big Quilcene Moon Valley Acquisition and Planning,Proposed,03-02-012,1396601,2016-08-01T00:00:00,2018-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.811,-122.9036,http://waconnect.paladinpanoramic.com/project/170/60433
Big Quilcene Riparian Protection,Proposed,03-02-003,132660,2017-08-31T00:00:00,2020-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.8176,-122.8764,http://waconnect.paladinpanoramic.com/project/170/81002
Big Quilcene River Floodplain Key Pieces,Active,03-02-017,690965,2015-08-31T00:00:00,2019-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.8191,-122.875,http://waconnect.paladinpanoramic.com/project/170/40076
Big.Little Quilcene Channel and Floodplain Restoration,Active,03-01,7633974,1999-01-01T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/13500
Big.Little Quilcene Conservation,Active,03-02,97000,1998-01-01T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/13504
Big.Little Quilcene Estuary Restoration,Active,03-03,6861474,2002-01-01T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/13501
Big.Little Quilcene Fish Passage,Active,03-04,0,2006-01-01T00:00:00,2012-01-01T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/13505
Big.Little Quilcene Riparian Restoration,Active,03-05,20200,1996-07-01T00:00:00,2016-01-01T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/13503
Big.Little Quilcene Sediment Abatement,Active,03-06,0,1990-01-01T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/13502
Blacksmith Lake Creek Culvert,Completed,12-04-015,118000,2005-01-01T00:00:00,2005-11-18T00:00:00,Hood Canal Coordinating Council (LE),47.5039,-122.927,http://waconnect.paladinpanoramic.com/project/170/14195
Bourgault   North Channel Restoration - Phase 2,Completed,10-01-002,176994.99,2000-05-15T00:00:00,2005-09-01T00:00:00,Hood Canal Coordinating Council (LE),47.314,-123.1822,http://waconnect.paladinpanoramic.com/project/170/14105
Bourgault Bridge Removal and Habitat Restoration,Completed,10-01-027,0,2009-09-25T00:00:00,2009-10-05T00:00:00,Hood Canal Coordinating Council (LE),47.3036,-123.161,http://waconnect.paladinpanoramic.com/project/170/19136
Brown Creek Road Decommissioning,Completed,13-06-000,366693,2006-04-01T00:00:00,2008-12-01T00:00:00,Hood Canal Coordinating Council (LE),47.42696372,-123.2838012,http://waconnect.paladinpanoramic.com/project/170/14124
Buffin Creek Fish Barrier Removal,Completed,12-04-004,73600,1999-01-01T00:00:00,1999-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.4952,-122.926,http://waconnect.paladinpanoramic.com/project/170/14167
C.  Little Quilcene Tributary Reach Analysis and Feasibility Study,Conceptual,03-01-018,0,2012-01-01T00:00:00,2017-01-01T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/13506
C. Bishop Conservation Easement-JLT,Completed,02-02-008,253000,2001-01-02T00:00:00,2001-01-02T00:00:00,Hood Canal Coordinating Council (LE),47.94960179,-122.7473978,http://waconnect.paladinpanoramic.com/project/170/8920
C. Donovan Creek Acquisition,Completed,03-02-015,264069,2012-02-18T00:00:00,2013-12-31T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/19359
C. Donovan Creek Estuary Conservation Easments,Completed,03-02-006,0,1993-01-01T00:00:00,1994-01-01T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/7272
C. Donovan Creek Restoration,Completed,03-03-012,519919,2010-01-01T00:00:00,2013-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.83094305,-122.8611627,http://waconnect.paladinpanoramic.com/project/170/12978
C. EF RM 0.38 Riparian Planting,Completed,02-05-046,63705,2003-10-31T00:00:00,2008-12-01T00:00:00,Hood Canal Coordinating Council (LE),48.016,-122.7669,http://waconnect.paladinpanoramic.com/project/170/8984
C. EF RM 0.39 Channel Restoration,Completed,02-01-017,63705,2003-02-16T00:00:00,2003-10-31T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/14051
C. EF RM 0.56 Riparian Planting,Completed,02-05-030,0,1999-04-30T00:00:00,2013-10-15T00:00:00,Hood Canal Coordinating Council (LE),48.01405646,-122.7660785,http://waconnect.paladinpanoramic.com/project/170/8968
C. EF RM 0.57 Durgan stream restoration,Completed,02-01-013,0,1998-02-12T00:00:00,1998-12-31T00:00:00,Hood Canal Coordinating Council (LE),48.01405564,-122.7661211,http://waconnect.paladinpanoramic.com/project/170/8934
C. EF RM 0.58 CREP,Completed,02-05-039,0,2001-03-28T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),48.0142,-122.7661,http://waconnect.paladinpanoramic.com/project/170/8977
C. EF RM 0.73 Channel Improvements,Completed,02-01-018,0,2003-02-16T00:00:00,2003-10-31T00:00:00,Hood Canal Coordinating Council (LE),48.01116116,-122.7644717,http://waconnect.paladinpanoramic.com/project/170/8938
C. EF RM 0.75 Riparian Planting and Fencing,Completed,02-05-047,57700,2003-11-01T00:00:00,2008-12-31T00:00:00,Hood Canal Coordinating Council (LE),48.0114,-122.7648,http://waconnect.paladinpanoramic.com/project/170/14052
C. EF RM 0.98 Stream Restoration,Completed,02-01-014,0,1999-02-13T00:00:00,1999-09-30T00:00:00,Hood Canal Coordinating Council (LE),48.0076,-122.7622,http://waconnect.paladinpanoramic.com/project/170/8935
C. EF RM 1.12 CREP,Completed,02-05-032,0,2001-03-28T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),48.00673878,-122.7616144,http://waconnect.paladinpanoramic.com/project/170/8970
C. EF RM 1.2 to 2.1 Stream Restoration Project,Completed,02-01-016,0,2002-02-15T00:00:00,2002-11-30T00:00:00,Hood Canal Coordinating Council (LE),47.99836568,-122.7579373,http://waconnect.paladinpanoramic.com/project/170/8937
C. EF RM 1.49 CREP,Completed,02-05-034,0,2002-09-30T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),48.0022,-122.7596,http://waconnect.paladinpanoramic.com/project/170/8972
C. EF RM 1.78 CREP,Completed,02-05-036,0,2003-09-17T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.9969,-122.7574,http://waconnect.paladinpanoramic.com/project/170/8974
C. EF RM 1.91 CREP,Completed,02-05-037,0,2003-09-17T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.9963,-122.7578,http://waconnect.paladinpanoramic.com/project/170/8975
C. EF RM 2.06 CREP,Completed,02-05-038,0,2003-09-17T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.9938,-122.7564,http://waconnect.paladinpanoramic.com/project/170/8976
C. EF RM 2.99 CREP,Completed,02-05-033,0,2002-02-27T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.981,-122.7464,http://waconnect.paladinpanoramic.com/project/170/8971
C. EF RM 3.33 CREP,Completed,02-05-035,0,2002-09-17T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.9782,-122.7453,http://waconnect.paladinpanoramic.com/project/170/8973
C. EF RM 3.5 CREP,Completed,02-05-009,0,2000-01-01T00:00:00,2001-02-02T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/29777
C. EF RM 3.59 CREP,Completed,02-05-040,0,2007-05-04T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.97445574,-122.7434081,http://waconnect.paladinpanoramic.com/project/170/8978
C. EF RM 5.35 Riparian Planting,Completed,02-05-029,0,1997-04-30T00:00:00,1998-06-30T00:00:00,Hood Canal Coordinating Council (LE),47.9506,-122.7429,http://waconnect.paladinpanoramic.com/project/170/8967
C. EF Trib. at RM 4.92 stream restoration,Completed,02-01-012,0,1996-02-11T00:00:00,1996-12-30T00:00:00,Hood Canal Coordinating Council (LE),47.95091391,-122.7422896,http://waconnect.paladinpanoramic.com/project/170/8933
C. Glendale Farm Conservation - JLT,Completed,02-02-022,894000,2009-05-29T00:00:00,2009-05-29T00:00:00,Hood Canal Coordinating Council (LE),48.00209562,-122.7620252,http://waconnect.paladinpanoramic.com/project/170/15004
C. Graves Conservation Easement-JLT,Completed,02-02-007,17000,2003-01-01T00:00:00,2005-12-31T00:00:00,Hood Canal Coordinating Council (LE),48.0114682,-122.7649209,http://waconnect.paladinpanoramic.com/project/170/8919
"C. Indian George Creek Estuary Restoration, Phase 3",Completed,03-03-002,599000,1999-01-01T00:00:00,2003-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.8092,-122.8707,http://waconnect.paladinpanoramic.com/project/170/7310
"C. Indian George Creek Railroad Bridge, Phase 1",Completed,03-03-000,28000,1999-01-01T00:00:00,2002-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.80845459,-122.8697223,http://waconnect.paladinpanoramic.com/project/170/7308
"C. Indian George Creek Restoration, Phase 2",Completed,03-03-001,11800,1999-01-01T00:00:00,2002-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.80656474,-122.8698293,http://waconnect.paladinpanoramic.com/project/170/7309
C. Leland Creek CREP,Completed,03-05-015,0,2002-10-30T00:00:00,2012-10-31T00:00:00,Hood Canal Coordinating Council (LE),47.854,-122.8888,http://waconnect.paladinpanoramic.com/project/170/7599
C. Marshall Conservation Easement - JLT,Completed,02-02-006,17000,2001-01-01T00:00:00,2001-02-27T00:00:00,Hood Canal Coordinating Council (LE),48.01555058,-122.765881,http://waconnect.paladinpanoramic.com/project/170/8918
C. Quilcene Heights Estuary Conservation Easements,Completed,03-02-011,0,1993-01-01T00:00:00,1994-01-01T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/7273
C. Salmon Ck - Old Larrance Farm Channel and LWD Restoration,Completed,01-01-003,202400,2000-01-01T00:00:00,2005-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.9827,-122.8916,http://waconnect.paladinpanoramic.com/project/170/7234
C. Salmon Creek Connection Planting,Completed,01-05-015,0,2010-03-25T00:00:00,2011-08-30T00:00:00,Hood Canal Coordinating Council (LE),47.9866,-122.8888,http://waconnect.paladinpanoramic.com/project/170/14969
C. Salmon Creek CREP WDFW Planting,Completed,01-05-016,0,2005-01-01T00:00:00,2011-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.98436723,-122.8916332,http://waconnect.paladinpanoramic.com/project/170/17607
C. Schinke Dike Removal and Channel Enhancement,Completed,03-03-003,643001,2004-01-01T00:00:00,2009-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.8145,-122.8687,http://waconnect.paladinpanoramic.com/project/170/7311
C. Schinke Dike Removal Riparian Planting,Completed,03-05-014,7500,2008-11-01T00:00:00,2011-02-01T00:00:00,Hood Canal Coordinating Council (LE),47.8157,-122.8687,http://waconnect.paladinpanoramic.com/project/170/14282
C. Schmidt Conservation Easement - JLT,Completed,02-02-005,95000,2000-01-01T00:00:00,2000-12-14T00:00:00,Hood Canal Coordinating Council (LE),47.92764766,-122.8032366,http://waconnect.paladinpanoramic.com/project/170/8917
C. Snow Creek Watershed Acquisition and Restoration,Active,01-02-013,255000,2013-12-06T00:00:00,2015-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.9405,-122.881,http://waconnect.paladinpanoramic.com/project/170/18599
C. Spring Rain Farm Conservation - JLT,Completed,02-02-025,0,2008-12-31T00:00:00,2008-12-31T00:00:00,Hood Canal Coordinating Council (LE),48.02215781,-122.771407,http://waconnect.paladinpanoramic.com/project/170/15007
C. TR EF RM 0.11 Fish Passage,Completed,02-04-008,0,2000-02-14T00:00:00,2000-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.95618722,-122.7426467,http://waconnect.paladinpanoramic.com/project/170/8993
C. Upper Crocker Lake Wetland Reserve,Completed,01-02-009,0,2003-01-01T00:00:00,2004-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.93030364,-122.8824435,http://waconnect.paladinpanoramic.com/project/170/7230
C. Ward Fee Simple Conservation,Completed,03-02-005,339866,2005-01-01T00:00:00,2009-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.823,-122.8607,http://waconnect.paladinpanoramic.com/project/170/7271
C. WDFW Ring Dike - Duck Pond Removal,Completed,03-03-004,275000,2005-01-01T00:00:00,2009-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.8174,-122.8632,http://waconnect.paladinpanoramic.com/project/170/7312
C. WDFW Salmon Creek Fish Trap Removal,Completed,01-01-004,0,2000-01-01T00:00:00,2005-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.98647891,-122.8896583,http://waconnect.paladinpanoramic.com/project/170/7235
Cady Creek - North Shore Rd. Fish Barrier Removal,Completed,13-04-006,51937.2,2004-01-01T00:00:00,2004-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.4047,-122.944,http://waconnect.paladinpanoramic.com/project/170/14192
Cady Lake Creek Fish Passage,Completed,13-04-007,87020.11,1999-07-29T00:00:00,2000-05-31T00:00:00,Hood Canal Coordinating Council (LE),47.43245044,-123.0524641,http://waconnect.paladinpanoramic.com/project/170/14193
Cattail Causeway Replacement and Estuary Restoration,Conceptual,16-03-000,5000000,2010-05-01T00:00:00,2015-05-31T00:00:00,Hood Canal Coordinating Council (LE),47.76906147,-122.7077415,http://waconnect.paladinpanoramic.com/project/170/14827
Charley Creek Fish Barrier Removal,Completed,12-04-008,83500,2000-01-01T00:00:00,2000-12-31T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/14175
Chimacum Channel and Floodplain Restoration,Completed,02-01,0,1990-02-12T00:00:00,2006-08-31T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/9032
Chimacum Conservation,Completed,02-02,3853137.68,2000-01-01T00:00:00,2007-12-31T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/9029
Chimacum Creek Lower Mainstem Protection,Active,02-02-010,114931,2016-08-01T00:00:00,2018-12-31T00:00:00,Hood Canal Coordinating Council (LE),48.0511,-122.785,http://waconnect.paladinpanoramic.com/project/170/60401
Chimacum Estuary Habitat Restoration Phase 1,Completed,02-03-000,559981,2000-11-01T00:00:00,2006-12-31T00:00:00,Hood Canal Coordinating Council (LE),48.04691066,-122.7698029,http://waconnect.paladinpanoramic.com/project/170/8994
Chimacum Estuary Restoration,Active,02-03,859981,2008-08-13T00:00:00,2008-08-13T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/9037
Chimacum Estuary Restoration Phase 2 (Irondale Iron &amp; Steel Plant Site),Completed,02-03-001,300000,2007-01-01T00:00:00,2013-01-24T00:00:00,Hood Canal Coordinating Council (LE),48.0423,-122.7661,http://waconnect.paladinpanoramic.com/project/170/8995
Chimacum Fish Passage,Completed,02-04,0,2008-08-13T00:00:00,2004-09-30T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/9035
Chimacum Riparian Restoration,Active,02-05,0,1995-06-01T00:00:00,2008-06-17T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/7490
Chimacum Sediment Abatement,Active,02-06,0,0001-01-01T00:00:00,0001-01-01T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/13519
Chumsortium,Active,Group -01,0,2001-01-01T00:00:00,2050-01-01T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/39827
Colony Surf Community Park Riparian Planting,Completed,OE 02-02-001,0,2010-04-12T00:00:00,2010-04-12T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/16205
Community Nearshore Restoration Program,Active,OE 02-01,74194.13,2003-01-01T00:00:00,2013-12-31T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/14002
Courtney Creek Fish Barrier Removal,Completed,11-04-002,96000,2000-01-01T00:00:00,2000-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.4769,-122.831,http://waconnect.paladinpanoramic.com/project/170/14176
D.  Salmon Ck - Reseck Conservation Easement,Completed,01-02-011,43500,2001-05-01T00:00:00,2007-06-18T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/15206
D. Houck Creek Re-Route to Historic Channel,Conceptual,01-01-010,0,2010-01-01T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.97834418,-122.9019081,http://waconnect.paladinpanoramic.com/project/170/7257
D. McClanahan Fee Simple Conservation,Completed,03-02-010,129125,2005-01-01T00:00:00,2008-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.82888247,-122.8701093,http://waconnect.paladinpanoramic.com/project/170/7277
D. Salmon Ck - Larrance Farm Fee Simple Conservation,Completed,01-02-004,456500,2002-01-01T00:00:00,2004-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.98487695,-122.8912497,http://waconnect.paladinpanoramic.com/project/170/7225
D. Salmon Creek Riparian Acquisition,Conceptual,01-02-008,0,2009-01-01T00:00:00,2011-12-05T00:00:00,Hood Canal Coordinating Council (LE),47.97767397,-122.9165,http://waconnect.paladinpanoramic.com/project/170/7229
Dabob Bay Natural Area Conservation,Completed,Dabob Bay Natural Area Co,1216500,2010-12-01T00:00:00,2013-08-01T00:00:00,Hood Canal Coordinating Council (LE),47.81169208,-122.8214009,http://waconnect.paladinpanoramic.com/project/170/15577
Dabob Bay Nearshore Restoration,Dormant,07-02-006,350000,2014-08-01T00:00:00,2016-12-31T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/29487
Dabob Bay Shoreline Protection and Restoration,Completed,06-02-005,315000,2012-07-01T00:00:00,2014-12-19T00:00:00,Hood Canal Coordinating Council (LE),47.859,-122.8111,http://waconnect.paladinpanoramic.com/project/170/18248
Dalby Creek Fish Barrier Removal,Completed,13-04-021,200000,2003-01-01T00:00:00,2003-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.3466,-123.072,http://waconnect.paladinpanoramic.com/project/170/14186
Devil&#39;s Hole Causeway Replacement and Estuary Restoration,Conceptual,16-03-001,0,2010-05-04T00:00:00,2015-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.73727416,-122.7331285,http://waconnect.paladinpanoramic.com/project/170/14828
Dewatto CNRP,Completed,OE 02-01-002,25000,2004-04-01T00:00:00,2005-03-31T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/14266
