"Location_ID","Location_Name","Location_Setting","Location_Description","Ecology_Facility_Site_ID","Is_Location_a_Well","Address","City","State","Zip_Code","County","Watershed_WRIA","Ecology_Region","US_Congressional_District","State_Legislative_District","NHD_Reach_Code","NHD_Reach_Measure","NHD_Edit_Date","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Horizontal_Coordinates_Represent","Horizontal_Coordinate_Accuracy","Horizontal_Coordinate_Collection_Method","Paper_Map_Scale","Township_Number","Township_Direction","Range_Number","Range_Direction","Section_Number","Quarter_Section_Township_Range","Quarter_Quarter_Section_Township_Range","Elevation_of","Elevation","Elevation_Units","Elevation_Datum","Elevation_Accuracy","Elevation_Collecton_Method","Sediment_Elevation_Elevation_Reference","Location_Suspect_or_Rejected_Flag","Location_Suspect_Code","Location_Suspect_Description","Location_ID_Alias","Associated_Study_ID","Record_Created_On","Location_System_ID"
"AO#DE6815-PZ-11","AO#DE6815-PZ-11","Land","Approximately 2281 feet south of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1137378630409,-123.403992275966,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"NW","NW","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:49 PM,67028019
"AO#DE6815-PZ-12","AO#DE6815-PZ-12","Land","Approximately 2411 feet south of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1131521710365,-123.405110366706,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"NW","NW","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:50 PM,55086629
"AO#DE6815-PZ-3","AO#DE6815-PZ-3","Land","Approximately 1169 feet southwest of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.117744846203,-123.408587321224,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"NW","NW","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:51 PM,20401086
"AO#DE6815-PZ-4","AO#DE6815-PZ-4","Land","Approximately 1521 feet southwest of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1163254816735,-123.408265179596,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"NW","NW","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:52 PM,39584456
"AO#DE6815-PZ-5","AO#DE6815-PZ-5","Land","Approximately 1732 feet south of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1151519032865,-123.406083122909,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"NW","NW","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:53 PM,813421
"AO#DE6815-PZ-6","AO#DE6815-PZ-6","Land","Approximately 2302 feet south of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1140201348009,-123.406966178167,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"NW","NW","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:53 PM,60780779
"AO#DE6815-PZ-7","AO#DE6815-PZ-7","Land","Approximately 1997 feet south of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.114572005107,-123.405272725368,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"NW","NW","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:54 PM,70079986
"AO#DE6815-PZ-9","AO#DE6815-PZ-9","Land","Approximately 1738 feet south of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1155484615702,-123.402513523024,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"NW","NW","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:55 PM,10492898
"AODE8462-MW-13A","AODE8462 MW-13A","Land","Drive toward the gate (east) on the SE corner of the perimeter road. Turn south. Well is on the right.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.4993537165746,-122.77967450293,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NE","SE","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:22 AM,14667465
"AODE8462-MW-13B","AODE8462 MW-13B","Land","Drive toward the gate (east) on the SE corner of the perimeter road. Turn south. Well is on the right.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.49932631043,-122.779673479895,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"SE","NE","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:24 AM,21049306
"AODE8462-MW-15R","AODE8462 MW-15R","Land","Northeast of logged area perimeter, follow road to termination, well located over the banked end of road.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5038216300428,-122.786459232028,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NE","NW","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:25 AM,94836118
"AODE8462-MW-16","AODE8462 MW-16","Land","Concrete pad directly to the SW of well. Access by road on the east side of pad.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5064006506873,-122.779922049897,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NE","NE","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:26 AM,65433291
"AODE8462-MW-19C","AODE8462 MW-19C","Land","West side of guard rail.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.4999781782798,-122.789088638239,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"","","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:27 AM,39738102
"AODE8462-MW-20","AODE8462 MW-20","Land","Located just before the gate into the leachate pond area on the north side of the perimeter raod in a large clump of blackberries. Well is a ground level.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5008850814492,-122.788974056182,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NE","SW","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:27 AM,86889215
"AODE8462-MW-23A","AODE8462 MW-23A","Land","Access road contours along below the perimeter road. Access road branches from perimeter road west of MW-24. Must be looking west to see this road. Often very overgrown with blackberries.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5026987912388,-122.784904283587,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NE","","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:28 AM,98039076
"AODE8462-MW-24","AODE8462 MW-24","Land","In manhole on perimeter road.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5035671782239,-122.78373036248,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NE","","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:29 AM,97394532
"AODE8462-MW-29A","AODE8462 MW-29A","Land","On the western nose of the perimeter road.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5000528059055,-122.792751192077,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NW","SE","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:30 AM,23203989
"AODE8462-MW-2B1","AODE8462 MW-2B1","Land","North side of the start of the logged area perimter road, as it branches from main perimeter road.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5019661524722,-122.787064186182,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NE","SW","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:31 AM,22694620
"AODE8462-MW-32","AODE8462 MW-32","Land","Drive around the nose of the perimeter road, on the north side. Access road branches NE. Well often is surrounded with some water",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5009994261085,-122.791706577678,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NW","SE","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:31 AM,69886104
"AODE8462-MW-33A","AODE8462 MW-33A","Land","Access through private property.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5020302748777,-122.794789329822,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NW","","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:32 AM,41861797
"AODE8462-MW-33C","AODE8462 MW-33C","Land","Access through private property.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5019754628604,-122.794787267761,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NW","","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:33 AM,67770723
"AODE8462-MW-34A","AODE8462 MW-34A","Land","West of logged area perimeter.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5023588906481,-122.789567786596,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NE","SW","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:34 AM,44064052
"AODE8462-MW-34C","AODE8462 MW-34C","Land","West of logged area perimeter.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5023598759243,-122.789510599455,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NE","SW","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:35 AM,34271500
"AODE8462-MW-35","AODE8462 MW-35","Land","This well is outside the property. Turn left after the railroad tracks (N side of tracks) just before site entrance. Drive along dirt road headed south. Well is before the looped turn-around on the east side of the dirt road in a scotchbroom patch.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5012573382218,-122.778064092033,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",11,"NW","SW","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:36 AM,75994771
"AODE8462-MW-36a","AODE8462 MW-36a","Land","SW of leachate pond, north of perimeter road.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5033539541771,-122.789582580743,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NE","NW","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:41 AM,67530739
"AODE8462-MW-39","AODE8462 MW-39","Land","Offshoot of perimeter road, north of the stormwater pond.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5051183424366,-122.784022723886,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NE","NE","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:38 AM,27077065
"AODE8462-MW-4","AODE8462 MW-4","Land","South of trailer, past fence line, on south side of gully.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.499361464579,-122.7896255332,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"","","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:39 AM,8761214
"AODE8462-MW-42","AODE8462 MW-42","Land","Northwest of logged area perimeter.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5004169300331,-122.79075643978,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NW","SE","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:37 AM,59052036
"AODE8462-MW-43","AODE8462 MW-43","Land","NW of leachate pond, south of perimeter road.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.4996429168092,-122.790651707766,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"","","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:40 AM,65005518
"B1","BURLEY CREEK (B1)","Stream or River","NEAR SPRUCE ROAD",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.416838,-122.630157,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",22,"N",1,"E",12,"NW","NW","",,"","","","","","","","","","BEDI0004",2/3/1999 12:00:00 AM,70830
"B2","BURLEY CREEK (B2)","Stream or River","NEAR PINE ROAD",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.41801,-122.629633,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",22,"N",1,"E",12,"NW","NW","",,"","","","","","","","","","BEDI0004",2/3/1999 12:00:00 AM,1070830
"B3","BURLEY CREEK (B3)","Stream or River","NEAR W. OAK ROAD",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.429477,-122.627521,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",22,"N",1,"E",1,"NW","NW","",,"","","","","","","","","","BEDI0004",2/3/1999 12:00:00 AM,2070830
"B4","BURLEY CREEK (B4)","Stream or River","NEAR HOLMAN ROAD",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.458095,-122.630182,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",23,"N",1,"E",25,"NW","NW","",,"","","","","","","","","","BEDI0004",2/3/1999 12:00:00 AM,3070830
"B5","BURLEY CREEK (B5)","Stream or River","NEAR MULLENIX ROAD",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.468215,-122.627539,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",23,"N",1,"E",24,"SW","NW","",,"","","","","","","","","","BEDI0004",2/3/1999 12:00:00 AM,4070830
"BBEEFWQ","Big Beef Creek","Stream or River","Kitsap Basin  ~0.6 miles on Manely Rd.to Big Beef Creek Research Station.",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,35,"17110018008012",37.492107733506,2/26/2012 12:00:00 AM,47.6478162964301,-122.782262313023,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:100,000",25,"N",1,"W",22,"NE","","",,"","","","","","","","","","IWM",3/1/2004 9:53:33 AM,76791093
"BELL CR","BELL CREEK","Stream or River","Bell Creek @ Schmuck Road just before it flows into Sequim Bay approx. 1 mi. below Carrie Blake Park.",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000315",11.9172751685434,4/11/2014 5:08:49 PM,48.083505,-123.057172,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","Not Applicable",30,"N",3,"W",22,"NW","NW","",,"","","","","","","","","","AJOH0043, CCWR_058, CCWR_061, CCWR_069, EG150021",8/24/2006 3:05:51 PM,25111280
"BI-BMP1","COBI O&M YARD FACILITY RETENTION POND","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Stormwater retention pond located to the SW of the intersection between Hidden Cove Rd and Sr-305. SER ID = BMP2.",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,23,"",,,47.6881740025334,-122.549401339154,"Discrete monitoring point","+/- 3 ft (1 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",25,"N",2,"E",4,"NE","SW","",,"","","","","","","","","","G0500151",12/16/2008 4:38:25 PM,46566044
"BI-NS1","WSDOT MAINTENANCE YARD (EAGLE HARBOR)","Intertidal","Associated with Ravine Creek (SW1). Accessible from walking path bridge and is public land. SE ID = CoBI NS-2.",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,23,"",,,47.6212124577369,-122.516018422925,"Discrete monitoring point","+/- 3 ft (1 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",,"",,"",,"","","",,"","","","","","","","","","G0500151",12/16/2008 4:38:25 PM,25271706
"BI-OFL1","LOWER MADISON BRIEN-BJUNE OUTFALL","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Madrone Creek stormwater discharge, completely piped historic stream with stormwater inputs along its course. Monitoring location at end of outfall pipe. SER ID = SE4 and OFL 169.",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,23,"",,,47.6233583154263,-122.520218863731,"Discrete monitoring point","+/- 3 ft (1 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",25,"N",2,"E",26,"SW","SW","",,"","","","","","","","","","G0500151",12/16/2008 4:38:25 PM,17833340
"BI-SW1","RAVINE CREEK","Stream or River","Crk entrance to hexagonal box culvert on the N. side of the Winslow Ave under crossing. SER ID = SE1A, monitoring point is at outlet of drain pipe to the N. of the pond. Sediment sampling locations from within the pond.",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,23,"17110019003831",7.33013314384378,2/26/2012 12:00:00 AM,47.6251957834109,-122.515690340322,"Discrete monitoring point","+/- 3 ft (1 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",25,"N",2,"E",26,"SW","","",,"","","","","","","","","","G0500151",12/16/2008 4:38:24 PM,82813971
"BI-SW2","MURDEN CREEK CROSSING AT SR305/GRISDALE","Stream or River","A point along the creek system where all three main branches are combined. Sampling station is located at west sife of SR-305. Hexagonal box culvert used for under road crossing. SER-ID = SE16.",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,23,"17110019003659",29.886,2/26/2012 12:00:00 AM,47.6531507916982,-122.522955302962,"Discrete monitoring point","+/- 3 ft (1 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",25,"N",2,"E",15,"SE","SE","",,"","","","","","","","","","G0500151",12/16/2008 4:38:24 PM,34409273
"BIG BEND CR","BIG BEND CR 500 FT UPSTREAM OF MOUTH","Stream or River","Approximately 500 feet upstream of mouth, accessed through picnic area.",,"N","","","WA","","MASON","Kennedy-Goldsborough","Southwest Regional Office",6,35,"17110018014618",2.16101968611785,2/26/2012 12:00:00 AM,47.3479735311205,-123.07601089234,"Discrete monitoring point","+/- 3 ft (1 m)","GPS consumer unit or unknown (code phase)","Unknown",22,"N",3,"W",33,"SW","SW","",,"","","","","","","","","","G0300126",5/16/2005 4:36:35 PM,55674930
"BIO06600-BEEF02","BIG BEEF CREEK 2905 METERS ABOVE MOUTH","Stream or River","BIG BEEF CREEK 2905 METERS ABOVE MOUTH, OVERLAPPING WAM06600-001639",,"N","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"17110018004421",45.19772,2/26/2012 12:00:00 AM,47.628771,-122.791571,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","Computer map - GIS-based","",25,"N",1,"W",27,"NW","SE","",,"","","","","","","","","","WHM_BIO, WHM_BIO_P",3/21/2016 4:12:38 PM,100038770
"BIO06600-BIGA02","ANDERSON CREEK","Stream or River","BIG ANDERSON CREEK",,"N","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"17110018000577",28.90075,2/26/2012 12:00:00 AM,47.5648450964629,-122.952725598078,"Stream segment, can include riparian zone","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",24,"N",2,"W",17,"SE","SE","",,"","","","","","","","","","WHM_BIO",4/15/2014 3:03:46 PM,100006417
"BIO06600-BOYC02","BOYCE CREEK","Stream or River","BOYCE CREEK",,"N","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"17110018000559",19.76362,2/26/2012 12:00:00 AM,47.6088249547907,-122.909386216646,"Stream segment, can include riparian zone","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",25,"N",2,"W",34,"SE","SW","",,"","","","","","","","","","WHM_BIO",4/15/2014 3:03:43 PM,100006412
