"Location_ID","Location_Name","Location_Setting","Location_Description","Ecology_Facility_Site_ID","Is_Location_a_Well","Address","City","State","Zip_Code","County","Watershed_WRIA","Ecology_Region","US_Congressional_District","State_Legislative_District","NHD_Reach_Code","NHD_Reach_Measure","NHD_Edit_Date","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Horizontal_Coordinates_Represent","Horizontal_Coordinate_Accuracy","Horizontal_Coordinate_Collection_Method","Paper_Map_Scale","Township_Number","Township_Direction","Range_Number","Range_Direction","Section_Number","Quarter_Section_Township_Range","Quarter_Quarter_Section_Township_Range","Elevation_of","Elevation","Elevation_Units","Elevation_Datum","Elevation_Accuracy","Elevation_Collecton_Method","Sediment_Elevation_Elevation_Reference","Location_Suspect_or_Rejected_Flag","Location_Suspect_Code","Location_Suspect_Description","Location_ID_Alias","Associated_Study_ID","Record_Created_On","Location_System_ID"
"PW_IMP_BF-032","MASON_BELFAIR_BF-032","Spring","Exiting driveway culvert at 23840 NE STATE ROUTE 3 (coffee shop)",,"N","","","WA","","MASON","Kitsap","Southwest Regional Office",6,35,"",,,47.452126,-122.825312,"Discrete monitoring point","+/- 10 ft (3 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",23,"N",1,"W",29,"SE","NE","",,"","","","","","","","","","G0800631",4/26/2010 8:33:58 AM,30996819
"PW_IMP_BF-033","MASON_BELFAIR_BF-033","Spring","Entering road culvert at 23530 NE STATE RTE 3 (check address) Delco. Low spot- water flows to culvert from N and S",,"N","","","WA","","MASON","Kitsap","Southwest Regional Office",6,35,"",,,47.448068,-122.829093,"Discrete monitoring point","+/- 10 ft (3 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",23,"N",1,"W",29,"SE","SW","",,"","","","","","","","","","G0800631",4/26/2010 8:33:59 AM,40434329
"PW_IMP_BF-034","MASON_BELFAIR_BF-034","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","12  Pipe draining from under Belfair Safeway parking lot, comes out at Safeway egress on Roy Boad Rd just dowstream and diagonal to ditch culvert (BF-028 and 035)",,"N","","","WA","","Mason","Kitsap","Southwest Regional Office",6,35,"",,,47.454393,-122.823779,"Discrete monitoring point","+/- 40 ft (12 m)","Computer map - GIS-based","",23,"N",1,"W",29,"SE","NE","",,"","","","","","","","","","G0800631",12/2/2015 2:22:13 PM,100034626
"PW_IMP_BF-035","MASON_BELFAIR_BF-035","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","mouth of 18 ditch culvert at Safeway egress on Roy Boad Rd (above myco installation) This site is slightly above BF-028 right in lip of culvert to avoid mixing as much as possible. Drains from behind Safeway.",,"N","","","WA","","Mason","Kitsap","Southwest Regional Office",6,35,"",,,47.454428,-122.823721,"Discrete monitoring point","+/- 40 ft (12 m)","Computer map - GIS-based","",23,"N",1,"W",29,"SE","NE","",,"","","","","","","","","","G0800631",12/2/2015 2:22:13 PM,100034627
"PW_IMP_HS-005","MASON_HOODSPORT_HS-005","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","18 culvert next to Hoodsport Marina and Café, southern end of Public Beach",,"N","","","WA","","MASON","Skokomish-Dosewallips","Southwest Regional Office",6,35,"",,,47.40332,-123.14153,"Discrete monitoring point","+/- 10 ft (3 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",22,"N",4,"W",12,"SW","SW","",,"","","","","","","","","","G0800631",4/19/2010 11:04:53 AM,74660126
"PW_IMP_HS-006","MASON_HOODSPORT_HS-006","Spring","Northernmost corner of public beach.  2 culverts rectangular and round.",,"N","","","WA","","MASON","Skokomish-Dosewallips","Southwest Regional Office",6,35,"",,,47.40432,-123.14143,"Discrete monitoring point","+/- 10 ft (3 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",22,"N",4,"W",12,"SW","SW","",,"","","","","","","","","","G0800631",4/19/2010 11:04:53 AM,79028843
"PW_IMP_HS-018","MASON_HOODSPORT_HS-018","Spring","Property at southwest corner of Finch Creek/Hwy 101 bridge, culvert under burger restaurant 1 corrugated metal",,"N","","","WA","","MASON","Skokomish-Dosewallips","Southwest Regional Office",6,35,"",,,47.4067,-123.14085,"Discrete monitoring point","+/- 10 ft (3 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",22,"N",4,"W",12,"SW","SW","",,"","","","","","","","","","G0800631",4/19/2010 11:04:53 AM,63139873
"PW_IMP_HS-033","MASON_HOODSPORT_HS-033","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Storm grate in middle of Fish and Wildlife parking lot, draining from North Hill. Formally known as IMP-008",,"N","","","WA","","MASON","Skokomish-Dosewallips","Southwest Regional Office",6,35,"",,,47.406915,-123.140094,"Discrete monitoring point","+/- 10 ft (3 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",22,"N",4,"W",12,"SW","","",,"","","","","","","","","","G0800631",4/19/2010 11:04:54 AM,99259335
"PW_IMP_HS-034","MASON_HOODSPORT_HS-034","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Storm Grate across Hwy 101 from  HS-006.  This grate collects stormwater from downtown before 20 ft deep  main vault ( can't sample it)",,"N","","","WA","","MASON","Skokomish-Dosewallips","Southwest Regional Office",6,35,"",,,47.404289,-123.141745,"Discrete monitoring point","+/- 10 ft (3 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",22,"N",4,"W",12,"SW","SW","",,"","","","","","","","","","G0800631",4/19/2010 11:04:54 AM,71248518
"PW_IMP_NB-001","MASON_NORTH_BAY_NB-001","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Exiting from 24 concrete culvert between maroon and blue house",,"N","","","WA","","MASON","Kennedy-Goldsborough","Southwest Regional Office",6,35,"",,,47.38006,-122.82968,"Discrete monitoring point","+/- 10 ft (3 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",22,"N",1,"W",20,"SE","NE","",,"","","","","","","","","","G0800631",4/19/2010 11:04:54 AM,91271850
"PW_IMP_NB-003","MASON_NORTH_BAY_NB-003","Spring","Exiting from 18 metal culvert.  Lennard K's boathouse.  Culvert is between the bulkhead and parking lot",,"N","","","WA","","MASON","Kennedy-Goldsborough","Southwest Regional Office",6,35,"",,,47.38151,-122.82911,"Discrete monitoring point","+/- 10 ft (3 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",22,"N",1,"W",20,"SE","NE","",,"","","","","","","","","","G0800631",4/19/2010 11:04:54 AM,81518916
"PW_IMP_NB-017","MASON_NORTH_BAY_NB-017","Spring","Coffee place on Hwy 3- across from gas station, near knit shop",,"N","","","WA","","MASON","Kennedy-Goldsborough","Southwest Regional Office",6,35,"",,,47.382971,-122.828729,"Discrete monitoring point","+/- 10 ft (3 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",22,"N",1,"W",20,"NE","SE","",,"","","","","","","","","","G0800631",4/19/2010 11:04:56 AM,71829287
"PW_IMP_NB-018","MASON_NORTH_BAY_NB-018","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Lake Land Village Golf Course Bistro- storm grate just north of Bistro driveway entrance.  On fairway. Sample nutrients only.",,"N","","","WA","","MASON","Kennedy-Goldsborough","Southwest Regional Office",6,35,"",,,47.384228,-122.842866,"Discrete monitoring point","+/- 10 ft (3 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",22,"N",1,"W",20,"NW","SW","",,"","","","","","","","","","G0800631",4/19/2010 11:04:56 AM,74683079
"PW_IMP_NB-019","MASON_NORTH_BAY_NB-019","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Lennard K, storm grate in southeast corner of side parking lot ( NB-03 is culvert exiting on beach)",,"N","","","WA","","MASON","Kennedy-Goldsborough","Southwest Regional Office",6,35,"",,,47.381582,-122.829318,"Discrete monitoring point","+/- 10 ft (3 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",22,"N",1,"W",20,"SE","NE","",,"","","","","","","","","","G0800631",4/19/2010 11:04:56 AM,37165094
"PW_IMP_NB-020","MASON_NORTH_BAY_NB-020","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Storm grate above southernmost major drainage to beach in Allyn) (NB-01 is culvert on beach)",,"N","","","WA","","MASON","Kennedy-Goldsborough","Southwest Regional Office",6,35,"",,,47.380201,-122.830634,"Discrete monitoring point","+/- 10 ft (3 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",22,"N",1,"W",20,"SE","NE","",,"","","","","","","","","","G0800631",4/19/2010 11:04:56 AM,50574777
"PW_IMP_NB-021","MASON_NORTH_BAY_NB-021","Stream or River","Pool below culvert.  Allyn pump station creek.",,"N","","","WA","","MASON","Kennedy-Goldsborough","Southwest Regional Office",6,35,"",,,47.386591,-122.827084,"Discrete monitoring point","+/- 10 ft (3 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",22,"N",1,"W",20,"NE","NE","",,"","","","","","","","","","G0800631",4/19/2010 11:04:56 AM,21567521
"PW_IMP_SITE21","MASON_NORTH_BAY_SITE21","Stream or River","Unnamed creek at Allyn pump station, intersection Hwy 106 & Hwy 3. From station,    follow retaining wall on left into (blackberry) brush. Culvert exits from wall.  WAND",,"N","","","WA","","MASON","Kennedy-Goldsborough","Southwest Regional Office",6,35,"",,,47.38782,-122.82553,"Discrete monitoring point","+/- 10 ft (3 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",,"",,"",,"","","",,"","","","","","","","","","G0800631",4/19/2010 11:04:56 AM,81324687
"ROC8910BLAKLYRK","ROCK8910","Subtidal","BLAKLYRK",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,23,"",,,47.5998177833333,-122.476240102778,"Discrete monitoring point","Unknown","GPS consumer unit or unknown (code phase)","Not Applicable",,"",,"",,"","","",-20,"FT","Unknown","","Bathymetric sounding","Mean lower low water (MLLW)","","","","","ROCK8910",4/25/2006 10:52:43 AM,45676003
"ROC9110BLAKLYRK","ROCK9110","Subtidal","BLAKLYRK",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,23,"",,,47.5998178333333,-122.467908836111,"Discrete monitoring point","Unknown","GPS consumer unit or unknown (code phase)","Not Applicable",,"",,"",,"","","",-60,"FT","Unknown","","Bathymetric sounding","Mean lower low water (MLLW)","","","","","ROCK9110",4/25/2006 10:52:43 AM,35093534
"ROCK9110HDCANAL","ROCK9110","Subtidal","HDCANAL",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,35,"",,,47.6248147861111,-122.926262702778,"Discrete monitoring point","Unknown","GPS consumer unit or unknown (code phase)","Not Applicable",,"",,"",,"","","",-35,"FT","Unknown","","Bathymetric sounding","Mean lower low water (MLLW)","","","","","ROCK9110",4/25/2006 10:52:43 AM,31963642
"RODS","RODS CR NR STA IKES","Stream or River","RODS CR NR STA IKES",,"N","","","WA","","MASON","Skokomish-Dosewallips","Southwest Regional Office",6,35,"",,,47.3169129494329,-123.142999199509,"near right bank","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",21,"N",4,"W",12,"SW","SW","",,"","","","","","","","","","KESE0004",1/1/1753 12:00:00 AM,8155870
"RSM06600-000211","COULTER CREEK TRIBUTARY AT COULTER CR RD","Stream or River","COULTER CREEK TRIBUTARY NEAR WAM06600-000211",,"N","","","WA","","Mason","Kitsap","Southwest Regional Office",6,35,"17110019000643",3.04278,2/26/2012 12:00:00 AM,47.40716553,-122.8175964,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",22,"N",1,"W",9,"SW","","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:48:54 AM,100021182
"RSM06600-000222","GOLDSBOROUGH CREEK","Stream or River","Goldsborough Creek",,"N","","","WA","","Mason","Kennedy-Goldsborough","Southwest Regional Office",6,35,"17110019012957",83.9175,9/11/2014 2:03:35 PM,47.212238,-123.138842,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",20,"N",4,"W",24,"NW","SW","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:17 AM,100021227
"RSM06600-000831","CANYON CREEK","Stream or River","Canyon Creek",,"N","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020003107",5.89324,2/26/2012 12:00:00 AM,48.024222,-123.138202,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",29,"N",4,"W",12,"NW","","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:48:58 AM,100021185
"RSM06600-001550","SKOOKUM CREEK TRIBUTARY","Stream or River","Tributary to",,"N","","","WA","","Mason","Kennedy-Goldsborough","Southwest Regional Office",10,35,"17110019006457",89.44589,2/26/2012 8:06:08 PM,47.123144,-123.09686,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",19,"N",3,"W",19,"NE","SE","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:00 AM,100021191
"RSM06600-001556","TUMWATER CREEK","Stream or River","Tumwater Creek",,"N","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000295",24.80303,3/13/2014 4:28:05 PM,48.090743,-123.4726469,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",30,"N",6,"W",17,"SE","","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:01 AM,100021192
"RSM06600-001715","BLACKJACK CREEK","Stream or River","Blackjack Creek",,"N","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,26,"17110019012828",54.98496,2/26/2012 12:00:00 AM,47.508186,-122.644583,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",23,"N",1,"E",2,"SW","SE","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:20 AM,100021233
"RSM06600-001796","BAGLEY CREEK","Stream or River","Bagley Creek",,"N","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000323",24.28205,3/13/2014 4:27:09 PM,48.05206,-123.32468,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",30,"N",5,"W",33,"NE","SW","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:03 AM,100021197
"RSM06600-001983","SURVEYOR CREEK","Stream or River","Surveyor Creek",,"N","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000348",2.42071,3/13/2014 4:27:09 PM,48.037726,-123.348618,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",29,"N",5,"W",5,"NE","SW","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:04 AM,100021198
"RSM06600-002079","SNOW CREEK","Stream or River","Snow Creek",,"N","","","WA","","Clallam","Quilcence-Snow","Southwest Regional Office",6,24,"17110020000244",58.40963,2/26/2012 12:00:00 AM,47.937425,-122.963867,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",28,"N",2,"W",38,"","","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:05 AM,100021201
"RSM06600-002311","BEAR CREEK","Stream or River","Bear Creek",,"N","","","WA","","Mason","Kitsap","Southwest Regional Office",6,35,"17110018004449",71.94424,2/26/2012 12:00:00 AM,47.518473,-122.81661,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",23,"N",1,"W",4,"NW","","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:06 AM,100021204
"RSM06600-002795","LITTLE QUILCENE RIVER TRIBUTARY","Stream or River","LITTLE QUILCENE RIVER TRIBUTARY",,"N","","","WA","","Jefferson","Quilcence-Snow","Southwest Regional Office",6,24,"17110018000360",21.0781,2/26/2012 12:00:00 AM,47.841306,-122.902386,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",27,"N",2,"W",11,"SW","","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:07 AM,100021206
"RSM06600-002851","DOW CREEK TRIBUTARY","Stream or River","Dow Creek",,"N","","","WA","","Mason","Skokomish-Dosewallips","Southwest Regional Office",6,35,"17110017000272",2.0828,2/26/2012 12:00:00 AM,47.418367,-123.195894,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",22,"N",4,"W",4,"SE","SW","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:08 AM,100021207
"RSM06600-003422","MILL CREEK","Stream or River","Mill Creek",,"N","","","WA","","Mason","Kennedy-Goldsborough","Southwest Regional Office",10,35,"17110019013041",64.6055,2/26/2012 12:00:00 AM,47.183278,-123.02348,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",20,"N",3,"W",35,"NE","NW","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:08 AM,100021208
"RSM06600-003716","BAGLEY CREEK","Stream or River","Bagley Creek",,"N","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000306",55.60707,4/11/2014 4:19:14 PM,48.084056,-123.322158,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",30,"N",5,"W",21,"NE","","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:13 AM,100021219
"RSM06600-003875","STIMSON CREEK","Stream or River","Stimson Creek",,"N","","","WA","","Mason","Kitsap","Southwest Regional Office",6,35,"17110018000675",59.67852,2/26/2012 12:00:00 AM,47.423735,-122.913997,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",22,"N",2,"W",3,"SE","NW","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:13 AM,100021218
"RSM06600-005652","WHITE CREEK","Stream or River","White Creek",,"N","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000284",73.11005,3/13/2014 4:27:06 PM,48.098573,-123.410056,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",30,"N",6,"W",14,"NE","NW","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:22 AM,100021237
"RSM06600-005892","PEDERSON CREEK","Stream or River","Pederson Creek",,"N","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020012986",14.64474,3/26/2014 11:28:32 AM,48.058276,-123.261552,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",30,"N",5,"W",25,"SE","SW","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:15 AM,100021222
"RSM06600-006407","UNION RIVER TRIBUTARY","Stream or River","Tributary to",,"N","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"17110018000603",62.81684,2/26/2012 12:00:00 AM,47.52892,-122.79398,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",24,"N",1,"W",34,"NW","SE","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:23 AM,100021239
"RSM06600-007731","MISSION CREEK TRIBUTARY","Stream or River","Tributary to",,"N","","","WA","","Mason","Kitsap","Southwest Regional Office",6,35,"17110018000713",91.92321,2/26/2012 12:00:00 AM,47.47044,-122.859862,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",23,"N",1,"W",19,"NW","SW","",,"","","","","","","","","","RSMP_PLES",6/23/2015 12:52:54 AM,100029825
"RSM06600-007971","HOOD CANAL TRIBUTARY","Stream or River","Tributary to",,"N","","","WA","","Mason","Kitsap","Southwest Regional Office",6,35,"17110018014669",35.31095,2/26/2012 12:00:00 AM,47.434662,-122.834787,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",23,"N",1,"W",32,"SW","SE","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:25 AM,100021243
"RSM06600-009831","CROUCH CREEK TRIBUTARY","Stream or River","Tributary to",,"N","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,23,"17110019012695",72.55746,2/26/2012 12:00:00 AM,47.650827,-122.632377,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",25,"N",1,"E",14,"SE","SE","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:25 AM,100021244
"RSM06600-010503","GORST CREEK","Stream or River","Gorst Creek",,"N","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"17110019012733",17.7736,2/26/2012 12:00:00 AM,47.53034,-122.71502,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",24,"N",1,"E",32,"NW","SW","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:25 AM,100021245
"RSM06600-027812","BELL CREEK","Stream or River","Bell Creek",,"N","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000315",65.57878,4/11/2014 5:08:49 PM,48.084458,-123.069079,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",30,"N",3,"W",21,"NE","NW","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:39 AM,100021273
"RSM26600-006227","LITTLE MINTER CREEK","Stream or River","Tributary to",,"N","","","WA","","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019012973",91.32341,2/26/2012 12:00:00 AM,47.389609,-122.681373,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","RSMP_PC_PLES2015",3/16/2015 10:49:45 AM,100021285
"RSM26600-015998","WOLLOCHET CREEK AT NATIELLO'S","Stream or River","Wollochet @ Natiello's",,"N","","","WA","","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019013081",24.05524,2/26/2012 12:00:00 AM,47.314628,-122.616033,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","RSMP_PC_PLES2015",3/16/2015 10:49:46 AM,100021288
"RSM26600-022131","LITTLE MINTER CREEK","Stream or River","Little Minter @ Upstream of WQI site",,"N","","","WA","","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019012973",59.93454,2/26/2012 12:00:00 AM,47.38647,-122.687814,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","RSMP_PC_PLES2015",3/16/2015 10:49:47 AM,100021289
"RSM26600-024158","SULLIVAN GULCH CREEK","Stream or River","Sullivan Gulch Creek",,"N","","","WA","","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019013113",35.08353,2/26/2012 12:00:00 AM,47.285675,-122.581472,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","RSMP_PC_PLES2015",3/16/2015 10:49:47 AM,100021290
"RSM26600-024862","WOLLOCHET CREEK AT 71ST","Stream or River","Wollochet Creek at 71st",,"N","","","WA","","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019013081",61.30511,2/26/2012 12:00:00 AM,47.320673,-122.612467,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","RSMP_PC_PLES2015",3/16/2015 10:49:48 AM,100021291
"SEABECKWQ","Seabeck Creek","Stream or River","Kitsap Basin 0.4 miles on NW Seabeck-Holly Rd. until Seabeck Creek crossing.",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,35,"17110018000548",71.8639535494523,2/26/2012 12:00:00 AM,47.6285161250858,-122.83726273257,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:100,000",25,"N",1,"W",29,"NW","SW","",,"","","","","","","","","","IWM",3/1/2004 9:10:20 AM,10781114
"SEN06600-HAMM03","HAMMA HAMMA RIVER","Stream or River","HAMMA HAMMA RIVER",,"N","","","WA","","Mason","Skokomish-Dosewallips","Southwest Regional Office",6,35,"17110018000204",71.106,2/26/2012 12:00:00 AM,47.59729,-123.15308,"Discrete monitoring point","+/- 100 ft (30 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",24,"N",4,"W",2,"SE","NW","",,"","","","","","","","","","WHM_SEN, WHM_SEN_P",11/18/2010 2:09:09 PM,27034060
"SEQUIM WWTP","SEQUIM WWTP","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Sequim WWTP",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.0848833333333,-123.061383333333,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","Not Applicable",30,"N",3,"W",21,"NE","NE","",,"","","","","","","","","","AJOH0043",8/24/2006 3:05:51 PM,19150422
"SFSKOK","SF SKOKOMISH R NEAR USGS GAGE","Stream or River","SF SKOKOMISH R NEAR USGS GAGE",,"N","","","WA","","MASON","Skokomish-Dosewallips","Southwest Regional Office",6,35,"",,,47.3380875710841,-123.27822560454,"near right bank","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",21,"N",5,"W",2,"NE","SW","",,"","","","","","","","","","KESE0004",1/1/1753 12:00:00 AM,7190760
"SHADYBEACHCR","STREAM @ SHADY BEACH, SR106 CULVERT","Stream or River","Drainage at culvert on south side of SR106",,"N","","","WA","","MASON","Kennedy-Goldsborough","Southwest Regional Office",6,35,"17110018014642",3.00553,2/26/2012 12:00:00 AM,47.3727552559798,-122.988965431331,"Discrete monitoring point","+/- 3 ft (1 m)","GPS consumer unit or unknown (code phase)","Unknown",22,"N",2,"W",30,"NW","NW","",,"","","","","","","","","","G0300126",5/16/2005 4:36:36 PM,52827343
"SHN","SCHNEIDER CREEK","Stream or River","BELOW HOUSE AT END OF PNEUMONIA GULCH RD",,"N","","","WA","","THURSTON","Kennedy-Goldsborough","Southwest Regional Office",10,35,"17110019000771",20.0252778881142,2/26/2012 12:00:00 AM,47.0921615093688,-123.070507419707,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",19,"N",3,"W",33,"NW","SW","",,"","","","","","","","","","DBAT0002",7/17/2002 12:00:00 AM,6153071
"SHOOFLY CR","SHOOFLY CREEK @ MOUTH","Stream or River","At mouth",,"N","","","WA","","MASON","Kitsap","Southwest Regional Office",6,35,"17110018000683",5.3906,2/26/2012 12:00:00 AM,47.3895601710593,-122.987623648726,"Discrete monitoring point","+/- 3 ft (1 m)","GPS consumer unit or unknown (code phase)","Unknown",22,"N",2,"W",18,"SW","SE","",,"","","","","","","","","","G0000106",5/16/2005 4:36:36 PM,3639004
"SID06600-PBDY01","PEABODY CREEK RM 1.0","Stream or River","Peabody Creek at RM 1.0 access from East 8th St across from Green Crow.",,"N","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000283",56.85107,4/10/2014 8:50:39 AM,48.10732,-123.42663,"Stream segment, can include riparian zone","+/- 250 ft (76 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","",30,"N",6,"W",1,"SE","NW","Land Surface",197,"FT","WGS84","+/- 20 ft (6 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","","","","","","PeabodySID2012",3/4/2013 9:24:34 AM,97129221
